ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000184731	FAM110C	-1.816783046	6.929073043	-7.681759692	5.99848E-13	2.40281E-11	18.74465408	2
ENSG00000240219	RP11-430C7.5	-1.345552926	7.220453456	-7.680348912	6.05021E-13	2.42032E-11	18.74142403	1
ENSG00000145934	TENM2	-1.833561121	6.645245829	-7.679431214	6.08409E-13	2.43066E-11	18.72469495	5
ENSG00000139083	ETV6	-0.872993544	11.86162213	-7.671850666	6.37125E-13	2.54203E-11	18.68580048	12
ENSG00000187796	CARD9	-0.955008266	7.061138025	-7.670016518	6.44272E-13	2.56041E-11	18.67634523	9
ENSG00000164050	PLXNB1	-0.801667604	12.93031102	-7.668310287	6.50992E-13	2.58033E-11	18.65677886	3
ENSG00000151834	GABRA2	1.499641418	6.650784033	7.66915442	6.47659E-13	2.57049E-11	18.65120756	4
ENSG00000106688	SLC1A1	0.767761036	8.872424	7.662258791	6.75388E-13	2.67003E-11	18.64942764	9
ENSG00000170688	OR5E1P	-1.100400629	1.055093862	-7.727323418	4.54376E-13	1.86454E-11	18.63483006	11
ENSG00000231840	AC073342.12	-1.267095123	5.339647531	-7.670051144	6.44137E-13	2.56041E-11	18.63249786	7
ENSG00000108244	KRT23	-3.526897063	7.598112326	-7.661003307	6.80561E-13	2.68697E-11	18.62310151	17
ENSG00000026559	KCNG1	-1.460175348	4.495014721	-7.67118178	6.39723E-13	2.54903E-11	18.60973324	20
ENSG00000006555	TTC22	-2.576149197	6.426431207	-7.65828877	6.91882E-13	2.72811E-11	18.5945883	1
ENSG00000016602	CLCA4	-1.774561726	4.96088747	-7.664500242	6.66248E-13	2.63735E-11	18.58852326	1
ENSG00000161249	DMKN	-1.427357374	9.1171914	-7.64954422	7.29628E-13	2.86573E-11	18.57151445	19
ENSG00000238266	LINC00707	-1.65211452	2.002100749	-7.690764123	5.67849E-13	2.28067E-11	18.54732498	10
ENSG00000130783	CCDC62	0.730900627	4.646741032	7.651492478	7.21046E-13	2.8394E-11	18.48573127	12
ENSG00000156689	GLYATL2	-2.19525666	5.413236405	-7.642496354	7.61527E-13	2.98714E-11	18.4733695	11
ENSG00000253445	CTB-79E8.2	0.795643829	8.751903402	7.630371469	8.19661E-13	3.19858E-11	18.45879175	5
ENSG00000146013	GFRA3	1.812607191	5.659337012	7.641615048	7.65612E-13	2.99927E-11	18.45672857	5
ENSG00000119969	HELLS	-0.704629922	7.415622771	-7.62868832	8.28071E-13	3.22308E-11	18.43619607	10
ENSG00000129451	KLK10	-2.724069099	6.674122076	-7.630718987	8.17936E-13	3.19597E-11	18.43531158	19
ENSG00000139044	B4GALNT3	-1.459652948	6.923112203	-7.629158047	8.25715E-13	3.21806E-11	18.43061001	12
ENSG00000166833	NAV2	-0.871894506	11.91481858	-7.626921504	8.3699E-13	3.25361E-11	18.41745523	11
ENSG00000117595	IRF6	-2.071114677	10.03402191	-7.623150034	8.56348E-13	3.32459E-11	18.40782466	1
ENSG00000250305	KIAA1456	-0.999038232	9.282587678	-7.614740278	9.01121E-13	3.48153E-11	18.36461557	8
ENSG00000130475	FCHO1	-0.717658737	7.038940291	-7.616013142	8.94199E-13	3.46264E-11	18.35338385	19
ENSG00000188042	ARL4C	-1.321568831	10.9143523	-7.613478413	9.08036E-13	3.50277E-11	18.34498634	2
ENSG00000135960	EDAR	-1.889879709	2.25765224	-7.651193962	7.22355E-13	2.84085E-11	18.34183508	2
ENSG00000152672	CLEC4F	-1.635803827	5.684623385	-7.618027005	8.83354E-13	3.42503E-11	18.33298878	2
ENSG00000173715	C11orf80	-0.773259964	8.523385932	-7.604282246	9.60038E-13	3.69483E-11	18.30362875	11
ENSG00000144119	C1QL2	-2.025779513	2.649835138	-7.63742974	7.85306E-13	3.07245E-11	18.29900009	2
ENSG00000163132	MSX1	1.040974445	9.271369032	7.603297629	9.65777E-13	3.71131E-11	18.29792829	4
ENSG00000215478	CES5AP1	-1.808991514	2.396399233	-7.614692993	9.01379E-13	3.48153E-11	18.13914368	22
ENSG00000196353	CPNE4	1.858701847	3.72129596	7.604242909	9.60266E-13	3.69483E-11	18.13587759	3
ENSG00000112812	PRSS16	-2.290960156	6.812218221	-7.575452557	1.1429E-12	4.35323E-11	18.10970563	6
ENSG00000147697	GSDMC	-2.054211964	3.867552889	-7.58917167	1.05195E-12	4.022E-11	18.09580934	8
ENSG00000179148	ALOXE3	-1.679383682	3.336531324	-7.593720609	1.0234E-12	3.91781E-11	18.08919312	17
ENSG00000065923	SLC9A7	-1.398109835	6.263445682	-7.573975346	1.15314E-12	4.38501E-11	18.08780007	X
ENSG00000109472	CPE	-0.619396087	12.77629113	-7.5698607	1.18216E-12	4.48583E-11	18.07248338	4
ENSG00000183508	FAM46C	-0.995885261	8.492176221	-7.562744748	1.23405E-12	4.67103E-11	18.05643303	1
ENSG00000161082	CELF5	-2.40650474	4.701051625	-7.573832083	1.15414E-12	4.38501E-11	18.04066106	19
ENSG00000179799	OR7E22P	-1.983083138	2.454981875	-7.594040452	1.02142E-12	3.91519E-11	18.02240117	3
ENSG00000176399	DMRTA1	1.333175435	6.296547135	7.564646155	1.21997E-12	4.62351E-11	18.02187669	9
ENSG00000154493	C10orf90	-1.285634393	6.198971922	-7.56249385	1.23592E-12	4.67226E-11	18.01738384	10
ENSG00000154358	OBSCN	-1.364675787	10.81681237	-7.558123971	1.26895E-12	4.77919E-11	18.01728359	1
ENSG00000196071	OR2L13	-1.633885139	1.991123878	-7.602658544	9.6952E-13	3.72096E-11	18.01719182	1
ENSG00000167286	CD3D	-1.135726849	5.316982825	-7.560219371	1.25301E-12	4.73092E-11	17.97789597	11
ENSG00000072657	TRHDE	2.017675959	8.019413768	7.541775518	1.40043E-12	5.26127E-11	17.91852397	12
ENSG00000169515	CCDC8	-1.308174546	9.617157916	-7.53581859	1.45161E-12	5.44003E-11	17.89402676	19
ENSG00000144410	CPO	0.949324265	4.564148518	7.55045856	1.32901E-12	4.99914E-11	17.87927545	2
ENSG00000236883	AP001615.9	-2.692265678	4.484820586	-7.541424632	1.40339E-12	5.26586E-11	17.83966417	21
ENSG00000260359	RP11-4F5.2	-0.733176255	7.222165805	-7.524065454	1.55807E-12	5.82457E-11	17.81230837	15
ENSG00000261054	RP11-6O2.4	-1.309158164	10.96071597	-7.520412036	1.59271E-12	5.93206E-11	17.79318544	15
ENSG00000170523	KRT83	-1.535000127	1.743210156	-7.559681842	1.25708E-12	4.74038E-11	17.73251718	12
ENSG00000184838	PRR16	0.944909049	8.432189594	7.507778702	1.71846E-12	6.38467E-11	17.72950257	5
ENSG00000027644	INSRR	-1.484066135	5.145238555	-7.515041131	1.64502E-12	6.11934E-11	17.70522905	1
ENSG00000070190	DAPP1	-1.064114125	6.999753266	-7.502902485	1.76957E-12	6.56652E-11	17.68376016	4
ENSG00000171243	SOSTDC1	-2.786653885	6.318913709	-7.498733131	1.81447E-12	6.72487E-11	17.6461613	7
ENSG00000143153	ATP1B1	-1.606429954	8.911753997	-7.4847366	1.97357E-12	7.24353E-11	17.59462016	1
ENSG00000184956	MUC6	-2.408483502	5.633412264	-7.489478046	1.91819E-12	7.0746E-11	17.57285496	11
ENSG00000117594	HSD11B1	1.353130836	8.450865824	7.478074426	2.05407E-12	7.52984E-11	17.55261889	1
ENSG00000249379	RP1-27K12.4	1.020414668	4.701761895	7.486267293	1.95552E-12	7.186E-11	17.50548472	6
ENSG00000233487	AC011322.1	-1.8794486	2.888820241	-7.496472516	1.83928E-12	6.80848E-11	17.4819925	3
ENSG00000253998	IGKV2-29	-1.479438964	1.103138478	-7.551824144	1.57254E-12	5.87139E-11	17.45582608	2
ENSG00000173262	SLC2A14	1.723123841	5.328871401	7.465265345	2.21806E-12	8.08201E-11	17.40025662	12
ENSG00000131094	C1QL1	-1.575710531	4.64389248	-7.465387808	2.21643E-12	8.08201E-11	17.39470475	17
ENSG00000272508	RP11-96C23.14	0.882507407	5.386209107	7.462417981	2.25623E-12	8.20135E-11	17.39185949	10
ENSG00000165685	TMEM52B	-1.534978561	2.27805385	-7.487482231	1.94131E-12	7.14246E-11	17.37081121	12
ENSG00000166105	GLB1L3	-2.037712493	3.667583854	-7.466810015	2.19762E-12	8.02687E-11	17.35977246	11
ENSG00000161405	IKZF3	-1.096709016	4.031455273	-7.463380559	2.24325E-12	8.16399E-11	17.35439253	17
ENSG00000170689	HOXB9	1.036237245	4.9784044	7.458003799	2.3167E-12	8.40095E-11	17.34978636	17
ENSG00000102554	KLF5	-1.153077638	9.619405403	-7.443239326	2.53082E-12	9.13359E-11	17.34921566	13
ENSG00000224721	AC007182.6	0.955738115	5.176188462	7.455418205	2.35286E-12	8.52186E-11	17.34298052	14
ENSG00000248690	HAS2-AS1	1.24535906	4.354660438	7.459868179	2.29097E-12	8.31761E-11	17.33150319	8
ENSG00000113578	FGF1	-1.089416498	8.869574912	-7.43759915	2.61767E-12	9.41335E-11	17.31926402	5
ENSG00000270547	RP11-536O18.2	-1.745119519	7.53554236	-7.438810832	2.59877E-12	9.36765E-11	17.31551424	9
ENSG00000144644	GADL1	1.817358618	2.294018505	7.488031289	1.93492E-12	7.12763E-11	17.30886384	3
ENSG00000181408	UTS2R	-1.462318463	2.214460685	-7.473795394	2.10747E-12	7.70693E-11	17.28190016	17
ENSG00000175664	TEX26	1.526215632	2.146566137	7.477827364	2.05712E-12	7.53188E-11	17.23502456	13
ENSG00000153266	FEZF2	-1.190928827	0.819121026	-7.524796148	1.87536E-12	6.93354E-11	17.23429582	3
ENSG00000128709	HOXD9	-1.113797706	9.556649194	-7.421898946	2.87526E-12	1.03029E-10	17.22456166	2
ENSG00000113645	WWC1	-2.376464511	9.013251879	-7.421084993	2.88927E-12	1.03409E-10	17.21724331	5
ENSG00000161798	AQP5	-2.66385033	5.859838863	-7.426958701	2.78962E-12	1.00079E-10	17.21320392	12
ENSG00000232528	RP4-673D20.3	-1.320165879	3.818073314	-7.436841746	2.62956E-12	9.44486E-11	17.18902536	20
ENSG00000143502	SUSD4	-2.052274417	6.734379503	-7.4140227	3.01375E-12	1.07736E-10	17.15649108	1
ENSG00000248429	RP11-597D13.9	-0.704927112	9.010265005	-7.408246395	3.11949E-12	1.11122E-10	17.14819899	4
ENSG00000132016	C19orf57	-0.60169043	6.946967401	-7.411586272	3.05791E-12	1.09186E-10	17.14479264	19
ENSG00000124785	NRN1	0.724448489	11.60860847	7.408260703	3.11922E-12	1.11122E-10	17.1311519	6
ENSG00000142765	SYTL1	-1.719382686	9.199848229	-7.394843488	3.37915E-12	1.19527E-10	17.06681548	1
ENSG00000146904	EPHA1	-2.62314499	6.700641132	-7.396647583	3.34299E-12	1.18665E-10	17.05480225	7
ENSG00000003096	KLHL13	-1.233259556	8.730088951	-7.391993177	3.43707E-12	1.21151E-10	17.05152257	X
ENSG00000104892	KLC3	-3.07015028	5.032234746	-7.403725139	3.2048E-12	1.14027E-10	17.05106203	19
ENSG00000105122	RASAL3	-0.604593117	8.177908366	-7.39016506	3.47473E-12	1.22335E-10	17.04081257	19
ENSG00000156140	ADAMTS3	1.302684101	8.862646081	7.38420669	3.60032E-12	1.2617E-10	17.00514684	4
ENSG00000157368	IL34	-1.58544231	8.561655728	-7.37831714	3.72886E-12	1.30372E-10	16.96971676	16
ENSG00000235688	AC116614.1	0.840149574	5.824654392	7.386476456	3.55196E-12	1.24619E-10	16.96177108	2
ENSG00000227407	AC008746.3	-1.422688724	3.977105695	-7.395749138	3.36095E-12	1.19162E-10	16.956312	19
ENSG00000147144	CCDC120	-0.803915075	9.349192434	-7.375666036	3.7882E-12	1.32294E-10	16.95620041	X
ENSG00000187068	C3orf70	0.860917861	8.084083122	7.359052877	4.18181E-12	1.45008E-10	16.85478181	3
ENSG00000151364	KCTD14	-1.094472402	3.158131855	-7.386610811	3.54911E-12	1.24619E-10	16.85276298	11
ENSG00000234840	RP11-399D6.2	1.690851137	6.957250485	7.362788121	4.08993E-12	1.42011E-10	16.85037122	9
ENSG00000151136	BTBD11	-1.220246933	7.476532227	-7.358890906	4.18584E-12	1.45008E-10	16.84831624	12
ENSG00000100346	CACNA1I	-1.117731717	5.767434485	-7.365376704	4.02743E-12	1.40163E-10	16.84531008	22
ENSG00000206195	AP000525.9	-0.924613991	5.965007758	-7.363284109	4.07788E-12	1.41756E-10	16.83794007	22
ENSG00000049319	SRD5A2	1.454680902	2.814705814	7.395131087	3.37336E-12	1.19462E-10	16.83543509	2
ENSG00000147588	PMP2	1.946115981	4.567194288	7.37486385	3.80633E-12	1.32774E-10	16.83484545	8
ENSG00000163975	MFI2	-0.84366765	9.812813211	-7.354496094	4.29665E-12	1.48507E-10	16.82952782	3
ENSG00000150556	LYPD6B	-2.542969926	6.020401875	-7.354638832	4.29301E-12	1.48507E-10	16.79363418	2
ENSG00000178947	LINC00086	-0.868546315	7.705730731	-7.34653939	4.5047E-12	1.55343E-10	16.78011505	X
ENSG00000139151	PLCZ1	-1.713520668	2.529121499	-7.380040538	3.69079E-12	1.2919E-10	16.76502065	12
ENSG00000169071	ROR2	-1.623855576	8.863447843	-7.340855411	4.65938E-12	1.59947E-10	16.75244518	9
ENSG00000106565	TMEM176B	-0.829799566	11.39886634	-7.34244343	4.61564E-12	1.58626E-10	16.74666247	7
ENSG00000249926	RP11-495K9.6	1.222374572	1.912243587	7.392575783	3.42515E-12	1.20871E-10	16.70221452	12
ENSG00000254821	RP3-400B16.4	0.602348688	5.743506923	7.337758121	4.74586E-12	1.62731E-10	16.67606513	6
ENSG00000198963	RORB	1.445548177	6.387745202	7.333366535	4.87121E-12	1.66652E-10	16.66484662	9
ENSG00000271359	RP11-84C13.1	-0.744222589	5.42372324	-7.335277218	4.81628E-12	1.64959E-10	16.65755063	4
ENSG00000229852	RP11-398K22.12	-0.752429085	6.362422782	-7.328849986	5.00353E-12	1.70985E-10	16.6481224	6
ENSG00000259604	RP11-66B24.1	-1.732756651	3.556130147	-7.342673973	4.60933E-12	1.58589E-10	16.62364636	15
ENSG00000227184	EPPK1	-2.469328414	7.007165654	-7.321280804	5.23328E-12	1.78433E-10	16.62088784	8
ENSG00000249574	AC226118.1	-1.494800745	2.908049617	-7.348960203	4.44037E-12	1.53299E-10	16.61479585	7
ENSG00000104881	PPP1R13L	-0.976099686	11.13901485	-7.318991233	5.30481E-12	1.80668E-10	16.61217696	19
ENSG00000176533	GNG7	-0.68389052	9.324001572	-7.316460181	5.385E-12	1.83193E-10	16.61173951	19
ENSG00000166928	MS4A14	1.285502784	7.950056075	7.307579882	5.67595E-12	1.92441E-10	16.55092915	11
ENSG00000184292	TACSTD2	-2.658743929	11.27485578	-7.307979727	5.66252E-12	1.92202E-10	16.54544392	1
ENSG00000232222	RP3-434O14.8	-1.895589194	6.686259796	-7.303138256	5.82723E-12	1.97129E-10	16.50914086	1
ENSG00000078900	TP73	-1.337415777	6.912714661	-7.297959046	6.00868E-12	2.02813E-10	16.48324152	1
ENSG00000261051	RP11-274H2.5	1.214605234	5.133181088	7.305135175	5.75873E-12	1.95029E-10	16.46096909	3
ENSG00000234882	EIF3EP1	-0.763619385	5.639910394	-7.294231779	6.14269E-12	2.06875E-10	16.42654072	6
ENSG00000230698	CTD-2330K9.2	-1.113496127	2.767736769	-7.308697339	5.6385E-12	1.91601E-10	16.36645998	3
ENSG00000184588	PDE4B	-1.157632419	10.84293475	-7.274703689	6.89455E-12	2.31166E-10	16.35747582	1
ENSG00000065621	GSTO2	-1.779285159	8.081765298	-7.271687038	7.01853E-12	2.34802E-10	16.3469099	10
ENSG00000249430	CTD-2231H16.1	-2.005157021	2.698756347	-7.301502601	5.88394E-12	1.98825E-10	16.3240281	5
ENSG00000043039	BARX2	-3.957744561	7.046524621	-7.271003808	7.04691E-12	2.35491E-10	16.32258969	11
ENSG00000184226	PCDH9	1.315231755	7.301777195	7.26586585	7.26401E-12	2.42211E-10	16.29679375	13
ENSG00000163293	NIPAL1	-1.155889666	5.811686153	-7.26985556	7.09487E-12	2.36832E-10	16.29140577	4
ENSG00000248927	CTD-2334D19.1	1.293333778	3.525296829	7.290537635	6.27843E-12	2.10976E-10	16.29029022	5
ENSG00000249741	RP11-673E1.3	0.800193333	5.086554162	7.25905881	7.56183E-12	2.5131E-10	16.19480536	4
ENSG00000171124	FUT3	-2.218814618	4.452178586	-7.26022672	7.50989E-12	2.49859E-10	16.19172194	19
ENSG00000256492	AL118508.1	0.933460077	7.285119857	7.244589745	8.23549E-12	2.72501E-10	16.1750016	20
ENSG00000177301	KCNA2	1.652035364	4.357435095	7.261199919	7.46688E-12	2.48701E-10	16.16591508	1
ENSG00000251381	LINC00958	-2.02568188	2.709714568	-7.27225115	6.99518E-12	2.3428E-10	16.1551902	11
ENSG00000132517	SLC52A1	-1.495354442	4.029475078	-7.255897955	7.70419E-12	2.55761E-10	16.1440911	17
ENSG00000165215	CLDN3	-3.757462772	7.54183798	-7.236587315	8.63315E-12	2.84725E-10	16.12838957	7
ENSG00000095397	DFNB31	-0.840203426	9.729465329	-7.228910526	9.03242E-12	2.96599E-10	16.10209932	9
ENSG00000136943	CTSV	-1.71562332	4.817969181	-7.235338579	8.69689E-12	2.86347E-10	16.06115781	9
ENSG00000147138	GPR174	-1.383254214	3.576517831	-7.245111007	8.21022E-12	2.71962E-10	16.05614159	X
ENSG00000198088	NUP62CL	-1.128029263	4.760550842	-7.23248368	8.84437E-12	2.90739E-10	16.03963823	X
ENSG00000236876	TMSB4XP1	0.778653269	7.112752941	7.219468284	9.54857E-12	3.12868E-10	16.02696552	1
ENSG00000090104	RGS1	-1.660004074	10.11179043	-7.21612348	9.7383E-12	3.18395E-10	16.02403666	1
ENSG00000164485	IL22RA2	-2.311766775	2.784382988	-7.248631206	8.04158E-12	2.66668E-10	16.02191873	6
ENSG00000268739	CTC-518B2.12	-2.210975557	3.646292727	-7.235253136	8.70127E-12	2.86347E-10	16.0068024	19
ENSG00000158125	XDH	-2.136070996	6.548581625	-7.211469389	1.00085E-11	3.26172E-10	15.97604506	2
ENSG00000204618	RNF39	-2.788167192	5.291076094	-7.217018989	9.68715E-12	3.17065E-10	15.97441841	6
ENSG00000271880	RP11-96C23.5	0.914093541	5.334434827	7.213710175	9.8775E-12	3.22598E-10	15.94065424	10
ENSG00000074370	ATP2A3	-0.740790555	10.32030603	-7.200744213	1.06597E-11	3.46646E-10	15.93543655	17
ENSG00000204889	KRT40	-1.627454946	2.166600043	-7.244049522	8.26175E-12	2.73071E-10	15.93158078	17
ENSG00000187889	C1orf168	-2.333212485	4.035181901	-7.213416896	9.89455E-12	3.22806E-10	15.90064694	1
ENSG00000164520	RAET1E	0.803673774	5.085856746	7.200213461	1.0693E-11	3.47355E-10	15.8545305	6
ENSG00000259426	RP11-253M7.1	-1.021719463	5.322895804	-7.19672242	1.09145E-11	3.53034E-10	15.85323471	15
ENSG00000170465	KRT6C	-1.913563544	4.081092678	-7.204539794	1.04246E-11	3.39366E-10	15.85186435	12
ENSG00000105366	SIGLEC8	-1.419316483	4.85967873	-7.198397679	1.08076E-11	3.50327E-10	15.84785751	19
ENSG00000089356	FXYD3	-2.52846243	9.072832719	-7.183587924	1.17892E-11	3.80108E-10	15.83821986	19
ENSG00000071991	CDH19	1.559298221	7.474588436	7.176584669	1.22835E-11	3.94783E-10	15.78420934	18
ENSG00000067606	PRKCZ	-1.730537028	7.113757933	-7.17534867	1.23729E-11	3.97232E-10	15.77967493	1
ENSG00000077264	PAK3	-1.270575681	8.680448851	-7.171953145	1.26216E-11	4.04788E-10	15.77698193	X
ENSG00000131055	COX4I2	0.909555648	7.941465278	7.170075563	1.27613E-11	4.08833E-10	15.75817037	20
ENSG00000184363	PKP3	-1.741314559	8.89258486	-7.159395549	1.35851E-11	4.33849E-10	15.70328634	11
ENSG00000170893	TRH	2.490017186	2.988018773	7.199507759	1.07374E-11	3.48423E-10	15.6796441	3
ENSG00000146267	FAXC	-2.234963481	5.964945055	-7.160995445	1.34584E-11	4.30713E-10	15.67088578	6
ENSG00000130600	H19	1.250136677	13.06495729	7.154966719	1.3942E-11	4.44306E-10	15.65239306	11
ENSG00000170484	KRT74	-1.091294281	1.093569758	-7.219597504	9.54131E-12	3.12868E-10	15.63870209	12
ENSG00000052850	ALX4	-1.426576189	7.985987646	-7.145464036	1.47391E-11	4.65783E-10	15.62121891	11
ENSG00000135298	BAI3	0.850226316	6.413316715	7.151018375	1.42679E-11	4.53736E-10	15.61517299	6
ENSG00000088836	SLC4A11	-1.042184422	8.386237601	-7.143741568	1.48883E-11	4.70008E-10	15.61486066	20
ENSG00000255905	AL391319.1	-0.734679797	9.242479972	-7.14237366	1.50079E-11	4.73288E-10	15.60780203	6
ENSG00000221955	SLC12A8	-1.306423597	6.736404946	-7.146624664	1.46394E-11	4.63222E-10	15.60664337	3
ENSG00000161381	PLXDC1	-1.206596736	10.60633136	-7.136677047	1.55161E-11	4.87789E-10	15.56478214	17
ENSG00000162951	LRRTM1	1.501039289	2.723693317	7.177671952	1.22055E-11	3.92691E-10	15.55718142	2
ENSG00000131435	PDLIM4	-1.130055763	10.59085334	-7.128300622	1.62944E-11	5.11193E-10	15.51703373	5
ENSG00000258732	RP11-603B24.1	-1.245856763	1.394573865	-7.186817275	1.15679E-11	3.73371E-10	15.49427263	15
ENSG00000244383	RP11-475O23.3	-2.174827521	3.541345551	-7.146585344	1.46427E-11	4.63222E-10	15.48950334	3
ENSG00000230148	HOXB-AS1	0.593454167	8.524185932	7.121100956	1.6994E-11	5.30939E-10	15.48685478	17
ENSG00000065675	PRKCQ	-0.73142942	5.658296986	-7.131181147	1.60225E-11	5.03186E-10	15.48654909	10
ENSG00000182253	SYNM	-1.257215944	13.28536813	-7.125588963	1.65545E-11	5.18815E-10	15.47951607	15
ENSG00000226005	RP11-464C19.3	-1.73250054	2.738539209	-7.152840083	1.41166E-11	4.49397E-10	15.4672145	10
ENSG00000096696	DSP	-1.75776757	11.71241683	-7.117690628	1.73356E-11	5.41054E-10	15.44629275	6
ENSG00000171587	DSCAM	-1.579830251	2.686702491	-7.148412066	1.44871E-11	4.59259E-10	15.43267425	21
ENSG00000233723	AC007092.1	-1.876832166	2.400667567	-7.149944151	1.43578E-11	4.56117E-10	15.41852563	2
ENSG00000110987	BCL7A	-0.683894453	9.172761637	-7.108815251	1.82568E-11	5.68047E-10	15.41650988	12
ENSG00000164116	GUCY1A3	-0.774650221	10.24538884	-7.103688007	1.88108E-11	5.84082E-10	15.37981046	4
ENSG00000269962	RP13-238F13.5	-1.404767881	1.457411795	-7.155497513	1.38987E-11	4.43395E-10	15.32998852	10
ENSG00000079385	CEACAM1	-0.932019657	9.618667808	-7.088548761	2.05452E-11	6.3403E-10	15.29774964	19
ENSG00000163599	CTLA4	-1.120098539	5.215370937	-7.099081686	1.93227E-11	5.98746E-10	15.28983733	2
ENSG00000157992	KRTCAP3	-1.494108419	7.711606912	-7.087537083	2.06666E-11	6.36476E-10	15.2871244	2
ENSG00000228204	RP4-724E13.2	-1.560494565	3.658660814	-7.104129827	1.87625E-11	5.83179E-10	15.25077781	7
ENSG00000247317	RP11-273G15.2	-0.977268149	5.156822836	-7.090436737	2.03206E-11	6.27739E-10	15.23807433	8
ENSG00000269289	CTB-92J24.3	-1.589228494	5.122124697	-7.088123892	2.05961E-11	6.34952E-10	15.22600466	19
ENSG00000100228	RAB36	-0.617322401	7.905874299	-7.075182739	2.22069E-11	6.79074E-10	15.22019754	22
ENSG00000178776	C5orf46	-2.318049804	3.667163894	-7.09714453	1.9542E-11	6.04922E-10	15.21349916	5
ENSG00000136514	RTP4	-1.008031655	6.747005669	-7.076973014	2.19769E-11	6.73401E-10	15.20790611	3
ENSG00000162931	TRIM17	-1.513426266	6.798778745	-7.076250746	2.20694E-11	6.75552E-10	15.20647603	1
ENSG00000046653	GPM6B	-0.89246063	10.35132419	-7.064265073	2.3662E-11	7.19205E-10	15.15409982	X
ENSG00000178184	PARD6G	-0.646197686	8.879066032	-7.059962467	2.42609E-11	7.32258E-10	15.13946999	18
ENSG00000167767	KRT80	-2.63977564	7.260074186	-7.062330784	2.39294E-11	7.25147E-10	15.13401466	12
ENSG00000178343	SHISA3	1.275472872	6.694295855	7.064064225	2.36896E-11	7.19322E-10	15.12293165	4
ENSG00000230910	RP3-525N10.2	0.870815149	6.935049598	7.058880559	2.44138E-11	7.36139E-10	15.10271719	6
ENSG00000105549	THEG	-1.167228369	1.131021464	-7.123713972	1.67367E-11	5.23442E-10	15.09660252	19
ENSG00000089012	SIRPG	-1.340392492	3.032726074	-7.08067326	2.15089E-11	6.59729E-10	15.07196925	20
ENSG00000147394	ZNF185	-0.808569408	9.604851282	-7.047398505	2.60966E-11	7.82976E-10	15.06405214	X
ENSG00000152782	PANK1	0.772398703	7.178146477	7.049227665	2.58211E-11	7.76249E-10	15.05391811	10
ENSG00000232721	RP11-403I13.5	-1.376854901	3.073666229	-7.074804764	2.22558E-11	6.79881E-10	15.04343408	1
ENSG00000138271	GPR87	-2.388712589	4.098695639	-7.06155709	2.40372E-11	7.26957E-10	15.03434013	3
ENSG00000158321	AUTS2	-0.69396762	11.72424867	-7.044107772	2.65996E-11	7.97277E-10	15.02794203	7
ENSG00000228203	RNF144A-AS1	1.164374936	6.13958429	7.047493813	2.60822E-11	7.82976E-10	15.01455006	2
ENSG00000203886	CYP17A1-AS1	0.760700798	5.064434602	7.049560449	2.57713E-11	7.75522E-10	14.99152621	10
ENSG00000251151	HOXC-AS3	-1.21136721	1.534462609	-7.094303039	1.98682E-11	6.1439E-10	14.97147393	12
ENSG00000197465	GYPE	1.026408157	5.460719886	7.040345565	2.71864E-11	8.14059E-10	14.95237968	4
ENSG00000254894	NAV2-AS1	-0.713607466	8.356767504	-7.027142328	2.93486E-11	8.74472E-10	14.95184002	11
ENSG00000146530	VWDE	-2.52347838	5.376820488	-7.037660681	2.7613E-11	8.26014E-10	14.9500317	7
ENSG00000196391	ZNF774	-0.91631288	6.51593462	-7.032392316	2.84693E-11	8.49108E-10	14.94841306	15
ENSG00000229268	PES1P2	1.532970179	2.10824919	7.085633296	2.08969E-11	6.42914E-10	14.94170029	9
ENSG00000048540	LMO3	1.572454524	9.795620202	7.018216716	3.09053E-11	9.16343E-10	14.89827092	12
ENSG00000164251	F2RL1	-1.684737136	6.293109851	-7.014515822	3.15745E-11	9.34351E-10	14.84365386	5
ENSG00000271930	RP11-44N12.5	1.04290917	3.572731756	7.035682766	2.79314E-11	8.34714E-10	14.83152173	8
ENSG00000165795	NDRG2	-0.64362456	13.68368858	-7.009556092	3.24936E-11	9.6061E-10	14.81652193	14
ENSG00000103044	HAS3	-1.632200175	8.926400669	-7.001084526	3.4125E-11	1.00687E-09	14.80155373	16
ENSG00000143375	CGN	-3.072835483	8.371051608	-7.002328614	3.38804E-11	1.00063E-09	14.79941737	1
ENSG00000166145	SPINT1	-2.477278197	10.05580205	-6.989467358	3.6494E-11	1.06946E-09	14.72934272	15
ENSG00000188505	NCCRP1	-1.806403116	5.073385017	-6.997878485	3.47632E-11	1.0247E-09	14.71154778	19
ENSG00000119042	SATB2	0.606617403	8.828144794	6.982553794	3.798E-11	1.10871E-09	14.70131967	2
ENSG00000167741	GGT6	-3.095122817	6.446314772	-6.987138613	3.6988E-11	1.08289E-09	14.69320022	17
ENSG00000123453	SARDH	-0.974057704	6.255063359	-6.985890219	3.72556E-11	1.08967E-09	14.67877716	9
ENSG00000214617	SLC6A10P	-1.820748778	1.921132524	-7.026210297	2.95074E-11	8.7834E-10	14.65130347	16
ENSG00000230018	RP11-481H12.1	-1.023674514	6.063642545	-6.971728622	4.04274E-11	1.17266E-09	14.59259446	10
ENSG00000179178	TMEM125	-2.801391835	6.463613845	-6.969205181	4.10198E-11	1.18714E-09	14.59253721	1
